Run_ID,Base_SIR,Base_SINR,Base_PESQ_NB,Base_PESQ_WB,Base_STOI,Raw_SIR,Raw_SINR,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Gauss_SIR,Gauss_SINR,Gauss_PESQ_NB,Gauss_PESQ_WB,Gauss_STOI,GAN_SIR,GAN_SINR,GAN_PESQ_NB,GAN_PESQ_WB,GAN_STOI
batch_test_147,-0.03,-2.14,1.708,1.050,0.647,20.42,8.91,2.336,1.412,0.749,16.55,8.31,2.343,1.426,0.743,N/A,N/A,N/A,N/A,N/A
batch_test_148,-0.00,-2.14,1.457,1.035,0.554,19.28,8.02,2.069,1.259,0.679,15.23,7.49,2.083,1.304,0.673,N/A,N/A,N/A,N/A,N/A
batch_test_149,0.00,-2.12,1.339,1.052,0.741,34.46,10.83,2.451,1.822,0.860,28.11,10.50,2.400,1.757,0.852,N/A,N/A,N/A,N/A,N/A
batch_test_150,-0.03,-2.14,1.395,1.171,0.754,30.09,10.10,2.195,1.547,0.858,24.79,9.87,2.178,1.553,0.860,N/A,N/A,N/A,N/A,N/A
batch_test_151,0.01,-2.10,1.479,1.052,0.737,27.84,8.74,2.107,1.401,0.854,26.28,8.29,2.043,1.396,0.841,N/A,N/A,N/A,N/A,N/A
batch_test_152,-0.00,-2.15,1.449,1.050,0.708,20.54,8.68,2.145,1.454,0.859,15.69,7.89,2.061,1.393,0.833,N/A,N/A,N/A,N/A,N/A
batch_test_153,-0.01,-2.13,1.572,1.060,0.746,21.50,8.66,2.438,1.478,0.817,17.72,8.38,2.393,1.435,0.812,N/A,N/A,N/A,N/A,N/A
batch_test_154,0.06,-2.12,1.239,1.032,0.719,21.57,8.81,1.987,1.386,0.826,16.02,7.94,1.909,1.351,0.809,N/A,N/A,N/A,N/A,N/A
batch_test_155,0.02,-2.13,1.292,1.036,0.723,21.66,7.32,1.862,1.272,0.856,15.70,6.69,1.771,1.215,0.836,N/A,N/A,N/A,N/A,N/A
batch_test_156,0.00,-2.13,1.220,1.025,0.611,22.99,8.49,1.816,1.177,0.738,18.15,8.05,1.748,1.171,0.730,N/A,N/A,N/A,N/A,N/A
batch_test_157,-0.00,-2.12,1.177,1.032,0.699,24.73,11.65,1.891,1.273,0.838,19.42,10.80,1.794,1.264,0.821,N/A,N/A,N/A,N/A,N/A
batch_test_158,-0.01,-2.14,1.278,1.040,0.705,20.84,7.87,1.795,1.284,0.827,16.00,7.03,1.713,1.271,0.812,N/A,N/A,N/A,N/A,N/A
batch_test_159,-0.00,-2.14,1.295,1.035,0.611,20.22,7.04,1.870,1.314,0.732,15.39,6.67,1.853,1.311,0.730,N/A,N/A,N/A,N/A,N/A
batch_test_160,-0.00,-2.16,1.189,1.032,0.561,25.32,10.67,1.939,1.418,0.720,20.49,9.97,1.896,1.415,0.707,N/A,N/A,N/A,N/A,N/A
batch_test_161,-0.00,-2.14,1.211,1.030,0.671,21.61,8.65,1.787,1.238,0.774,15.74,7.89,1.738,1.234,0.761,N/A,N/A,N/A,N/A,N/A
batch_test_162,0.01,-2.12,1.324,1.055,0.715,23.10,7.70,1.758,1.332,0.837,20.67,7.23,1.760,1.306,0.833,N/A,N/A,N/A,N/A,N/A
batch_test_163,0.01,-2.13,1.211,1.033,0.723,20.50,8.58,1.949,1.284,0.846,14.37,7.62,1.824,1.235,0.839,N/A,N/A,N/A,N/A,N/A
batch_test_164,-0.01,-2.15,1.248,1.037,0.670,24.73,8.83,2.106,1.488,0.784,20.10,8.28,1.995,1.432,0.782,N/A,N/A,N/A,N/A,N/A
batch_test_165,-0.03,-2.14,1.272,1.029,0.583,18.15,8.31,2.027,1.280,0.745,16.55,8.00,1.988,1.290,0.730,N/A,N/A,N/A,N/A,N/A
batch_test_166,0.04,-2.11,1.149,1.031,0.721,22.69,9.59,1.680,1.138,0.868,17.86,8.95,1.582,1.107,0.851,N/A,N/A,N/A,N/A,N/A
batch_test_167,-0.02,-2.14,1.231,1.035,0.640,18.65,9.03,2.079,1.428,0.779,16.67,8.59,2.068,1.435,0.776,N/A,N/A,N/A,N/A,N/A
batch_test_168,-0.01,-2.13,1.737,1.178,0.625,22.05,9.20,2.585,1.637,0.846,17.12,8.66,2.589,1.648,0.820,N/A,N/A,N/A,N/A,N/A
batch_test_169,0.01,-2.13,1.427,1.045,0.536,27.84,9.65,1.913,1.230,0.692,21.56,9.60,1.995,1.266,0.683,N/A,N/A,N/A,N/A,N/A
batch_test_170,0.01,-2.12,1.382,1.054,0.683,24.97,9.31,1.967,1.365,0.794,20.25,9.03,1.976,1.382,0.787,N/A,N/A,N/A,N/A,N/A
batch_test_171,-0.02,-2.12,1.407,1.027,0.775,18.59,7.60,1.868,1.233,0.887,14.12,6.99,1.977,1.236,0.872,N/A,N/A,N/A,N/A,N/A
batch_test_172,0.03,-2.10,1.486,1.093,0.501,22.90,10.72,2.502,1.601,0.592,19.12,10.12,2.483,1.609,0.584,N/A,N/A,N/A,N/A,N/A
batch_test_173,-0.00,-2.16,1.207,1.023,0.582,21.78,9.19,1.575,1.221,0.748,16.39,8.46,1.607,1.214,0.737,N/A,N/A,N/A,N/A,N/A
batch_test_174,0.02,-2.10,1.154,1.023,0.642,21.76,8.46,1.690,1.184,0.741,20.40,7.81,1.705,1.179,0.741,N/A,N/A,N/A,N/A,N/A
batch_test_175,0.03,-2.11,1.213,1.021,0.594,8.21,4.49,2.100,1.194,0.696,6.95,4.18,2.081,1.212,0.687,N/A,N/A,N/A,N/A,N/A
batch_test_176,-0.02,-2.12,1.134,1.026,0.682,18.76,7.40,1.702,1.204,0.803,14.24,6.74,1.652,1.182,0.789,N/A,N/A,N/A,N/A,N/A
batch_test_177,0.02,-2.10,1.328,1.030,0.813,19.84,9.58,2.117,1.447,0.882,17.14,9.00,2.069,1.401,0.872,N/A,N/A,N/A,N/A,N/A
batch_test_178,-0.00,-2.13,1.160,1.020,0.734,21.25,8.96,1.701,1.186,0.793,15.17,8.30,1.725,1.211,0.796,N/A,N/A,N/A,N/A,N/A
batch_test_179,0.07,-2.06,1.177,1.022,0.679,19.21,8.70,1.655,1.178,0.770,15.80,8.16,1.668,1.155,0.764,N/A,N/A,N/A,N/A,N/A
batch_test_180,-0.02,-2.13,1.127,1.023,0.567,21.05,10.59,1.604,1.227,0.674,18.12,9.93,1.595,1.212,0.677,N/A,N/A,N/A,N/A,N/A
batch_test_181,-0.01,-2.13,1.217,1.031,0.503,25.38,9.42,1.607,1.156,0.644,20.98,9.01,1.615,1.161,0.636,N/A,N/A,N/A,N/A,N/A
batch_test_182,0.02,-2.10,1.239,1.033,0.746,25.37,12.61,2.081,1.475,0.811,22.55,12.06,2.063,1.478,0.811,N/A,N/A,N/A,N/A,N/A
batch_test_183,-0.02,-2.12,1.259,1.036,0.716,21.88,8.92,1.793,1.216,0.824,15.92,8.19,1.722,1.234,0.813,N/A,N/A,N/A,N/A,N/A
batch_test_184,-0.03,-2.11,1.329,1.044,0.693,18.04,7.16,1.936,1.392,0.806,14.33,6.60,1.942,1.363,0.801,N/A,N/A,N/A,N/A,N/A
batch_test_185,-0.01,-2.10,1.441,1.042,0.741,19.64,8.00,2.195,1.480,0.864,16.29,7.46,2.149,1.472,0.856,N/A,N/A,N/A,N/A,N/A
batch_test_186,-0.00,-2.12,1.344,1.045,0.425,21.03,9.20,1.646,1.159,0.518,18.84,8.87,1.627,1.167,0.514,N/A,N/A,N/A,N/A,N/A
batch_test_187,-0.04,-2.15,1.419,1.042,0.598,21.62,8.84,2.075,1.350,0.713,17.39,8.33,2.114,1.363,0.705,N/A,N/A,N/A,N/A,N/A
batch_test_188,-0.01,-2.16,1.365,1.054,0.686,19.41,8.65,2.047,1.289,0.815,14.67,8.04,2.001,1.291,0.810,N/A,N/A,N/A,N/A,N/A
batch_test_189,-0.03,-2.15,1.518,1.080,0.700,21.87,9.15,2.157,1.470,0.818,17.26,8.62,2.109,1.462,0.819,N/A,N/A,N/A,N/A,N/A
batch_test_190,-0.02,-2.13,1.433,1.096,0.701,21.65,9.96,2.264,1.497,0.789,18.87,9.62,2.216,1.491,0.780,N/A,N/A,N/A,N/A,N/A
batch_test_191,0.06,-2.08,1.354,1.034,0.623,18.91,8.75,1.916,1.251,0.777,16.06,8.05,1.899,1.227,0.766,N/A,N/A,N/A,N/A,N/A
batch_test_192,-0.00,-2.13,1.225,1.030,0.633,18.26,6.79,1.743,1.166,0.764,12.97,6.22,1.741,1.192,0.754,N/A,N/A,N/A,N/A,N/A
batch_test_193,-0.03,-2.16,1.368,1.059,0.663,22.24,8.22,1.954,1.358,0.751,17.95,7.67,1.914,1.337,0.744,N/A,N/A,N/A,N/A,N/A
batch_test_194,-0.00,-2.12,1.203,1.022,0.727,24.28,12.34,1.984,1.332,0.804,20.15,11.59,1.998,1.312,0.799,N/A,N/A,N/A,N/A,N/A
batch_test_195,0.01,-2.12,1.264,1.040,0.645,21.67,11.00,2.019,1.379,0.778,18.16,10.32,1.950,1.336,0.770,N/A,N/A,N/A,N/A,N/A
batch_test_196,-0.02,-2.13,1.457,1.034,0.755,22.12,9.07,2.213,1.464,0.838,19.00,8.58,2.187,1.382,0.836,N/A,N/A,N/A,N/A,N/A
batch_test_197,0.01,-2.10,1.285,1.034,0.649,27.29,7.65,1.752,1.205,0.730,26.76,8.39,1.795,1.208,0.739,N/A,N/A,N/A,N/A,N/A
batch_test_198,0.01,-2.13,1.365,1.050,0.715,21.45,8.44,1.895,1.272,0.843,16.90,7.88,1.841,1.273,0.827,N/A,N/A,N/A,N/A,N/A
batch_test_199,0.03,-2.13,1.334,1.040,0.670,24.03,7.65,2.001,1.323,0.792,18.25,7.17,1.966,1.289,0.780,N/A,N/A,N/A,N/A,N/A
batch_test_200,0.01,-2.10,1.241,1.058,0.586,24.64,12.00,1.758,1.207,0.761,19.72,11.31,1.773,1.200,0.742,N/A,N/A,N/A,N/A,N/A
batch_test_201,-0.01,-2.12,1.353,1.037,0.600,22.75,9.34,2.082,1.270,0.763,17.88,9.02,2.110,1.277,0.736,N/A,N/A,N/A,N/A,N/A
batch_test_202,0.07,-2.07,1.114,1.064,0.608,25.36,11.68,1.828,1.283,0.725,21.62,11.15,1.764,1.276,0.717,N/A,N/A,N/A,N/A,N/A
batch_test_203,0.01,-2.12,1.314,1.032,0.614,25.13,8.92,2.087,1.407,0.708,21.36,8.49,2.076,1.387,0.701,N/A,N/A,N/A,N/A,N/A
batch_test_204,0.04,-2.10,1.272,1.044,0.608,14.61,6.69,1.671,1.186,0.794,13.75,6.47,1.684,1.200,0.784,N/A,N/A,N/A,N/A,N/A
batch_test_205,-0.02,-2.13,1.193,1.026,0.633,24.07,11.95,1.752,1.231,0.693,19.35,11.11,1.750,1.226,0.697,N/A,N/A,N/A,N/A,N/A
batch_test_206,-0.01,-2.12,1.383,1.056,0.645,19.18,10.05,2.113,1.394,0.737,17.76,9.85,2.121,1.420,0.739,N/A,N/A,N/A,N/A,N/A
batch_test_207,0.03,-2.12,1.531,1.136,0.469,20.99,8.71,1.880,1.050,0.630,14.83,7.92,1.876,1.048,0.642,N/A,N/A,N/A,N/A,N/A
batch_test_208,0.02,-2.10,1.554,1.113,0.421,24.70,10.92,2.212,1.546,0.680,18.36,9.90,2.166,1.550,0.644,N/A,N/A,N/A,N/A,N/A
batch_test_209,0.01,-2.14,1.356,1.057,0.684,40.37,13.13,2.208,1.662,0.799,36.45,12.94,2.220,1.658,0.790,N/A,N/A,N/A,N/A,N/A
batch_test_210,-0.03,-2.12,1.275,1.031,0.559,20.29,8.17,1.989,1.356,0.693,15.24,7.56,1.977,1.344,0.677,N/A,N/A,N/A,N/A,N/A
batch_test_211,-0.04,-2.13,1.388,1.042,0.551,23.63,8.96,2.010,1.330,0.697,17.51,8.62,2.010,1.339,0.686,N/A,N/A,N/A,N/A,N/A
batch_test_212,-0.01,-2.14,1.286,1.044,0.694,23.63,10.77,2.005,1.396,0.827,19.52,10.11,1.961,1.360,0.809,N/A,N/A,N/A,N/A,N/A
batch_test_213,-0.03,-2.16,1.349,1.057,0.741,34.69,12.99,2.050,1.474,0.822,33.83,12.74,2.153,1.541,0.819,N/A,N/A,N/A,N/A,N/A
batch_test_214,-0.02,-2.12,1.242,1.058,0.498,22.84,7.60,1.751,1.257,0.696,18.61,6.97,1.687,1.208,0.662,N/A,N/A,N/A,N/A,N/A
batch_test_215,-0.01,-2.13,1.204,1.033,0.686,22.83,8.77,2.067,1.282,0.792,19.58,8.32,2.020,1.264,0.785,N/A,N/A,N/A,N/A,N/A
batch_test_216,0.01,-2.13,1.221,1.032,0.639,21.68,8.50,1.811,1.344,0.791,17.17,7.79,1.844,1.325,0.787,N/A,N/A,N/A,N/A,N/A
batch_test_217,0.01,-2.12,1.484,1.074,0.644,21.03,9.78,1.884,1.172,0.755,16.73,9.07,1.894,1.177,0.749,N/A,N/A,N/A,N/A,N/A
batch_test_218,0.01,-2.13,1.322,1.032,0.569,21.63,11.08,1.998,1.303,0.678,16.88,10.23,1.952,1.270,0.680,N/A,N/A,N/A,N/A,N/A
batch_test_219,0.03,-2.10,1.189,1.028,0.622,22.64,10.15,1.716,1.233,0.691,21.16,9.81,1.738,1.257,0.696,N/A,N/A,N/A,N/A,N/A
batch_test_220,0.04,-2.08,1.342,1.073,0.675,22.06,8.32,2.120,1.344,0.770,16.81,7.62,1.990,1.294,0.759,N/A,N/A,N/A,N/A,N/A
batch_test_221,0.01,-2.12,1.432,1.059,0.670,21.13,8.70,2.211,1.458,0.851,14.82,7.77,2.184,1.448,0.834,N/A,N/A,N/A,N/A,N/A
batch_test_222,-0.03,-2.15,1.450,1.059,0.585,22.07,8.67,2.119,1.339,0.705,17.55,8.19,2.092,1.332,0.696,N/A,N/A,N/A,N/A,N/A
batch_test_223,-0.02,-2.13,1.385,1.036,0.565,20.72,7.74,2.223,1.543,0.735,16.20,6.95,2.080,1.419,0.705,N/A,N/A,N/A,N/A,N/A
batch_test_224,0.01,-2.13,1.314,1.037,0.673,28.19,14.00,2.043,1.387,0.745,27.49,13.93,2.053,1.382,0.747,N/A,N/A,N/A,N/A,N/A
batch_test_225,-0.02,-2.17,1.340,1.064,0.670,22.79,9.50,2.025,1.374,0.801,17.68,8.76,2.003,1.370,0.791,N/A,N/A,N/A,N/A,N/A
batch_test_226,-0.01,-2.14,1.177,1.023,0.651,22.31,9.58,1.754,1.254,0.783,17.21,8.88,1.735,1.237,0.774,N/A,N/A,N/A,N/A,N/A
batch_test_227,0.01,-2.13,1.400,1.041,0.721,23.71,12.12,2.213,1.477,0.818,22.49,11.72,2.200,1.487,0.811,N/A,N/A,N/A,N/A,N/A
batch_test_228,-0.01,-2.15,1.397,1.065,0.693,24.49,11.67,2.314,1.652,0.841,18.92,10.70,2.181,1.555,0.822,N/A,N/A,N/A,N/A,N/A
batch_test_229,0.00,-2.13,1.181,1.035,0.639,19.80,8.64,1.763,1.291,0.802,14.46,7.92,1.787,1.304,0.785,N/A,N/A,N/A,N/A,N/A
batch_test_230,-0.02,-2.15,1.190,1.026,0.681,20.30,8.13,1.941,1.340,0.804,16.11,7.57,1.883,1.297,0.799,N/A,N/A,N/A,N/A,N/A
batch_test_231,0.03,-2.10,1.220,1.034,0.660,25.49,10.35,1.790,1.294,0.818,21.93,10.07,1.730,1.286,0.808,N/A,N/A,N/A,N/A,N/A
batch_test_232,-0.08,-2.18,1.175,1.023,0.554,24.60,8.17,1.655,1.229,0.676,19.54,7.60,1.640,1.217,0.661,N/A,N/A,N/A,N/A,N/A
batch_test_233,-0.00,-2.12,1.318,1.034,0.631,18.95,7.20,1.799,1.258,0.783,14.81,6.54,1.778,1.207,0.773,N/A,N/A,N/A,N/A,N/A
batch_test_234,0.03,-2.09,1.122,1.021,0.655,21.85,8.74,1.676,1.232,0.758,17.39,8.35,1.640,1.236,0.761,N/A,N/A,N/A,N/A,N/A
batch_test_235,-0.02,-2.13,1.422,1.076,0.585,21.08,9.48,2.232,1.358,0.659,16.13,8.87,2.174,1.352,0.661,N/A,N/A,N/A,N/A,N/A
batch_test_236,0.00,-2.11,1.306,1.039,0.730,21.22,9.01,1.871,1.319,0.849,16.26,8.38,1.839,1.307,0.840,N/A,N/A,N/A,N/A,N/A
batch_test_237,-0.01,-2.15,1.166,1.022,0.600,31.11,11.65,1.765,1.361,0.709,24.78,11.40,1.812,1.407,0.712,N/A,N/A,N/A,N/A,N/A
batch_test_238,0.01,-2.12,1.184,1.040,0.624,21.67,8.97,2.018,1.348,0.787,16.38,8.12,1.899,1.300,0.765,N/A,N/A,N/A,N/A,N/A
batch_test_239,0.03,-2.11,1.188,1.030,0.674,22.71,9.20,1.875,1.337,0.810,17.28,8.45,1.769,1.274,0.797,N/A,N/A,N/A,N/A,N/A
batch_test_240,0.08,-2.06,1.695,1.152,0.530,24.38,11.52,2.461,1.782,0.547,21.82,11.32,2.457,1.796,0.539,N/A,N/A,N/A,N/A,N/A
batch_test_241,-0.00,-2.12,1.351,1.030,0.800,24.26,10.59,2.159,1.319,0.856,21.78,10.21,2.129,1.318,0.852,N/A,N/A,N/A,N/A,N/A
batch_test_242,0.03,-2.08,1.202,1.025,0.634,22.40,9.62,1.730,1.234,0.767,16.55,9.00,1.748,1.244,0.770,N/A,N/A,N/A,N/A,N/A
batch_test_243,-0.01,-2.13,1.275,1.082,0.671,20.89,8.44,1.787,1.334,0.810,16.29,7.57,1.752,1.305,0.794,N/A,N/A,N/A,N/A,N/A
batch_test_244,-0.01,-2.14,1.265,1.038,0.475,21.44,8.94,1.928,1.257,0.606,17.17,8.52,1.850,1.253,0.600,N/A,N/A,N/A,N/A,N/A
batch_test_245,-0.05,-2.16,1.395,1.041,0.706,16.72,7.25,1.973,1.280,0.770,13.51,6.67,2.014,1.306,0.771,N/A,N/A,N/A,N/A,N/A
batch_test_246,0.02,-2.13,1.360,1.044,0.684,21.60,8.94,1.830,1.239,0.814,17.96,8.34,1.750,1.204,0.802,N/A,N/A,N/A,N/A,N/A
batch_test_247,-0.03,-2.17,1.302,1.061,0.464,24.45,9.20,2.094,1.415,0.656,18.67,8.59,2.029,1.391,0.634,N/A,N/A,N/A,N/A,N/A
batch_test_248,0.01,-2.12,1.345,1.040,0.647,24.72,7.87,1.895,1.309,0.788,20.04,7.50,1.864,1.310,0.773,N/A,N/A,N/A,N/A,N/A
batch_test_249,0.00,-2.12,1.355,1.061,0.769,22.68,10.14,2.106,1.428,0.847,19.01,9.87,2.114,1.450,0.841,N/A,N/A,N/A,N/A,N/A
batch_test_250,0.01,-2.12,1.310,1.043,0.582,31.74,10.43,1.889,1.364,0.726,25.08,9.89,1.825,1.301,0.718,N/A,N/A,N/A,N/A,N/A
batch_test_251,0.02,-2.10,1.221,1.036,0.721,23.26,9.86,1.902,1.385,0.845,17.91,9.16,1.840,1.358,0.839,N/A,N/A,N/A,N/A,N/A
batch_test_252,0.01,-2.12,1.241,1.040,0.623,25.34,10.83,2.031,1.427,0.735,19.96,10.45,2.006,1.419,0.738,N/A,N/A,N/A,N/A,N/A
batch_test_253,-0.00,-2.13,1.156,1.021,0.747,34.51,14.15,1.775,1.266,0.811,33.61,14.08,1.800,1.288,0.810,N/A,N/A,N/A,N/A,N/A
batch_test_254,-0.00,-2.14,1.202,1.025,0.780,22.27,10.61,1.792,1.227,0.844,19.48,9.96,1.792,1.229,0.837,N/A,N/A,N/A,N/A,N/A
batch_test_255,-0.03,-2.13,1.360,1.051,0.544,19.75,8.34,2.078,1.547,0.702,14.85,7.72,2.133,1.537,0.707,N/A,N/A,N/A,N/A,N/A
batch_test_256,0.02,-2.12,1.208,1.030,0.620,25.02,10.83,1.765,1.262,0.723,21.75,10.49,1.803,1.298,0.727,N/A,N/A,N/A,N/A,N/A
batch_test_257,0.01,-2.13,1.301,1.046,0.720,23.33,10.73,1.906,1.315,0.827,19.02,10.03,1.872,1.296,0.818,N/A,N/A,N/A,N/A,N/A
batch_test_258,0.06,-2.07,1.255,1.016,0.728,7.43,3.65,2.227,1.126,0.844,6.78,3.63,2.068,1.113,0.831,N/A,N/A,N/A,N/A,N/A
batch_test_259,-0.03,-2.18,1.350,1.061,0.638,20.05,8.32,2.045,1.353,0.745,16.52,7.93,2.024,1.358,0.751,N/A,N/A,N/A,N/A,N/A
batch_test_260,0.06,-2.10,1.230,1.021,0.692,17.65,8.12,1.957,1.231,0.786,15.06,7.47,1.923,1.256,0.776,N/A,N/A,N/A,N/A,N/A
batch_test_261,0.01,-2.12,1.269,1.062,0.585,25.60,10.02,2.276,1.707,0.737,21.28,9.56,2.287,1.699,0.732,N/A,N/A,N/A,N/A,N/A
batch_test_262,-0.01,-2.15,1.175,1.039,0.639,18.32,9.55,2.027,1.390,0.765,15.46,8.87,1.991,1.356,0.749,N/A,N/A,N/A,N/A,N/A
batch_test_263,0.00,-2.13,1.409,1.034,0.557,21.37,9.78,2.103,1.400,0.690,19.09,9.58,2.124,1.408,0.677,N/A,N/A,N/A,N/A,N/A
batch_test_264,-0.03,-2.15,1.465,1.052,0.689,21.90,8.34,2.057,1.370,0.858,15.52,7.49,2.018,1.385,0.832,N/A,N/A,N/A,N/A,N/A
batch_test_265,0.00,-2.11,1.355,1.041,0.720,24.44,7.99,2.042,1.403,0.858,18.56,7.77,2.052,1.411,0.850,N/A,N/A,N/A,N/A,N/A
batch_test_266,0.02,-2.10,1.146,1.025,0.620,22.26,9.30,1.761,1.289,0.754,16.96,8.69,1.700,1.287,0.747,N/A,N/A,N/A,N/A,N/A
batch_test_267,-0.00,-2.14,1.366,1.085,0.409,20.14,6.99,1.729,1.200,0.491,18.35,7.00,1.737,1.213,0.495,N/A,N/A,N/A,N/A,N/A
batch_test_268,0.01,-2.12,1.396,1.045,0.781,16.47,9.26,2.158,1.483,0.842,15.46,9.04,2.137,1.493,0.831,N/A,N/A,N/A,N/A,N/A
batch_test_269,-0.02,-2.14,1.151,1.025,0.644,18.96,8.33,1.777,1.266,0.751,17.12,7.75,1.788,1.281,0.747,N/A,N/A,N/A,N/A,N/A
batch_test_270,0.02,-2.09,1.160,1.030,0.655,21.35,9.87,1.774,1.264,0.763,16.75,9.16,1.759,1.261,0.754,N/A,N/A,N/A,N/A,N/A
batch_test_271,-0.00,-2.12,1.381,1.063,0.782,53.83,13.21,2.017,1.350,0.868,49.21,13.00,2.019,1.360,0.864,N/A,N/A,N/A,N/A,N/A
batch_test_272,0.04,-2.11,1.244,1.031,0.795,21.52,9.13,2.117,1.361,0.870,17.94,8.76,2.095,1.348,0.865,N/A,N/A,N/A,N/A,N/A
batch_test_273,-0.02,-2.14,1.426,1.118,0.636,26.01,9.76,2.410,1.556,0.771,25.07,9.80,2.529,1.672,0.772,N/A,N/A,N/A,N/A,N/A
batch_test_274,-0.04,-2.16,1.485,1.082,0.652,21.84,9.67,2.175,1.459,0.820,15.91,8.94,2.094,1.476,0.817,N/A,N/A,N/A,N/A,N/A
batch_test_275,0.02,-2.09,1.132,1.022,0.684,21.41,8.47,1.688,1.218,0.788,16.79,8.15,1.632,1.205,0.785,N/A,N/A,N/A,N/A,N/A
batch_test_276,0.02,-2.13,1.189,1.026,0.556,21.97,8.90,1.475,1.074,0.763,17.69,8.27,1.392,1.061,0.734,N/A,N/A,N/A,N/A,N/A
batch_test_277,0.05,-2.10,1.186,1.029,0.597,15.19,7.40,1.738,1.199,0.732,11.64,6.73,1.749,1.219,0.727,N/A,N/A,N/A,N/A,N/A
batch_test_278,0.04,-2.10,1.243,1.036,0.724,33.34,13.27,2.226,1.442,0.845,32.79,13.16,2.233,1.449,0.847,N/A,N/A,N/A,N/A,N/A
batch_test_279,-0.06,-2.20,1.224,1.031,0.623,19.35,7.60,1.903,1.298,0.804,14.27,6.89,1.859,1.273,0.783,N/A,N/A,N/A,N/A,N/A
batch_test_280,0.04,-2.10,1.357,1.044,0.732,20.25,8.26,2.077,1.223,0.837,16.92,8.00,1.999,1.229,0.830,N/A,N/A,N/A,N/A,N/A
batch_test_281,0.03,-2.11,1.288,1.026,0.748,22.91,9.61,1.841,1.246,0.861,17.99,8.97,1.790,1.244,0.851,N/A,N/A,N/A,N/A,N/A
batch_test_282,-0.01,-2.15,1.375,1.041,0.566,25.15,10.33,1.970,1.415,0.696,19.53,9.82,1.896,1.410,0.705,N/A,N/A,N/A,N/A,N/A
batch_test_283,0.01,-2.12,1.269,1.025,0.731,21.83,9.99,1.993,1.301,0.808,19.73,9.66,1.982,1.306,0.806,N/A,N/A,N/A,N/A,N/A
batch_test_284,0.01,-2.13,1.237,1.098,0.717,20.32,8.99,1.957,1.220,0.844,16.41,8.19,1.854,1.174,0.837,N/A,N/A,N/A,N/A,N/A
batch_test_285,0.04,-2.11,1.300,1.038,0.685,22.67,7.47,1.889,1.304,0.821,17.46,6.98,1.809,1.254,0.800,N/A,N/A,N/A,N/A,N/A
batch_test_286,0.01,-2.11,1.128,1.024,0.578,22.67,9.90,1.840,1.358,0.714,17.61,9.42,1.804,1.338,0.711,N/A,N/A,N/A,N/A,N/A
batch_test_287,0.02,-2.12,1.209,1.030,0.653,22.58,8.54,1.874,1.310,0.775,17.51,7.99,1.812,1.301,0.768,N/A,N/A,N/A,N/A,N/A
batch_test_288,0.01,-2.10,1.210,1.022,0.577,20.25,9.71,1.758,1.229,0.707,16.61,9.05,1.725,1.222,0.703,N/A,N/A,N/A,N/A,N/A
batch_test_289,-0.08,-2.21,1.177,1.022,0.669,22.24,8.91,1.845,1.236,0.784,16.71,8.18,1.785,1.215,0.780,N/A,N/A,N/A,N/A,N/A
batch_test_290,-0.02,-2.14,1.253,1.053,0.587,27.14,11.22,2.090,1.392,0.723,20.57,10.32,2.110,1.422,0.720,N/A,N/A,N/A,N/A,N/A
batch_test_291,-0.03,-2.14,1.426,1.050,0.753,46.40,11.57,2.141,1.620,0.874,44.19,11.20,2.082,1.566,0.866,N/A,N/A,N/A,N/A,N/A
batch_test_292,-0.06,-2.19,1.173,1.023,0.651,19.76,7.59,1.682,1.138,0.770,15.13,7.04,1.629,1.131,0.758,N/A,N/A,N/A,N/A,N/A
batch_test_293,-0.07,-2.20,1.348,1.084,0.710,22.11,9.82,2.201,1.484,0.838,16.40,8.64,2.113,1.427,0.818,N/A,N/A,N/A,N/A,N/A
batch_test_294,0.01,-2.14,1.251,1.023,0.699,18.37,5.97,1.865,1.235,0.766,13.64,5.64,1.846,1.192,0.760,N/A,N/A,N/A,N/A,N/A
batch_test_295,-0.03,-2.15,1.269,1.023,0.669,29.14,9.77,2.044,1.254,0.735,26.35,9.31,1.971,1.207,0.740,N/A,N/A,N/A,N/A,N/A
batch_test_296,-0.04,-2.15,1.299,1.076,0.696,20.24,9.95,2.080,1.311,0.785,16.59,9.30,2.036,1.299,0.782,N/A,N/A,N/A,N/A,N/A
batch_test_297,-0.02,-2.16,1.234,1.029,0.673,19.34,4.78,1.777,1.175,0.753,15.14,4.59,1.794,1.188,0.750,N/A,N/A,N/A,N/A,N/A
batch_test_298,0.02,-2.12,1.385,1.027,0.734,20.31,6.27,2.014,1.235,0.808,17.52,5.92,1.988,1.221,0.800,N/A,N/A,N/A,N/A,N/A
batch_test_299,-0.02,-2.15,1.299,1.029,0.634,23.48,9.20,2.155,1.197,0.769,19.04,8.69,2.102,1.197,0.759,N/A,N/A,N/A,N/A,N/A
batch_test_300,-0.04,-2.17,1.353,1.031,0.699,24.13,9.26,2.235,1.558,0.864,19.02,8.61,2.106,1.426,0.851,N/A,N/A,N/A,N/A,N/A
batch_test_301,-0.02,-2.15,1.204,1.039,0.753,20.80,9.16,1.926,1.334,0.863,16.24,8.29,1.910,1.304,0.854,N/A,N/A,N/A,N/A,N/A
